date|stake|user|outcome|dice11|dice12|dice21|dice22
2021-06-05 22:46:00|240|WorldTeller|W|5|4|1|2
2021-06-05 22:47:00|240|WorldTeller|L|5|2|4|6
2021-06-05 22:47:00|240|WorldTeller|W|5|4|3|4
2021-06-05 22:47:00|240|WorldTeller|W|6|1|2|1
2021-06-05 23:24:00|190|WorldTeller|D|3|2|1|4
2021-06-05 23:24:00|190|WorldTeller|L|1|1|4|2
2021-06-05 23:24:00|240|WorldTeller|L|3|4|6|3
2021-06-05 23:24:00|240|WorldTeller|L|6|1|4|5
2021-06-05 23:36:00|240|LegatAbyssWalker|W|5|5|3|2
2021-06-05 23:36:00|240|LegatAbyssWalker|L|3|3|4|6
2021-06-05 23:36:00|240|LegatAbyssWalker|W|5|6|3|2
2021-06-05 23:36:00|240|LegatAbyssWalker|W|3|3|2|1
2021-06-05 23:36:00|240|LegatAbyssWalker|W|4|2|4|1
2021-06-05 23:36:00|240|LegatAbyssWalker|L|4|1|5|2
2021-06-05 23:37:00|240|LegatAbyssWalker|L|1|6|6|2
2021-06-05 23:37:00|240|LegatAbyssWalker|W|3|6|3|2
2021-06-05 23:37:00|240|LegatAbyssWalker|D|2|5|5|2
2021-06-05 23:37:00|240|LegatAbyssWalker|W|5|6|2|3
2021-06-05 23:37:00|240|LegatAbyssWalker|W|4|2|3|1
2021-06-05 23:37:00|240|LegatAbyssWalker|L|1|3|4|6
2021-06-05 23:37:00|240|LegatAbyssWalker|D|1|3|3|1
2021-06-05 23:38:00|240|LegatAbyssWalker|W|4|6|4|1
2021-06-05 23:38:00|240|LegatAbyssWalker|L|1|5|5|4
2021-06-05 23:38:00|240|LegatAbyssWalker|L|3|5|6|6
2021-06-05 23:38:00|240|LegatAbyssWalker|W|5|6|2|4
2021-06-05 23:38:00|240|LegatAbyssWalker|L|1|1|5|4
2021-06-05 23:40:00|240|LegatAbyssWalker|W|5|1|1|4
2021-06-05 23:40:00|240|LegatAbyssWalker|W|6|2|3|1
2021-06-05 23:40:00|240|LegatAbyssWalker|W|1|5|4|1
2021-06-05 23:40:00|240|LegatAbyssWalker|L|2|2|3|5
2021-06-05 23:40:00|240|LegatAbyssWalker|D|5|5|5|5
2021-06-05 23:40:00|240|LegatAbyssWalker|L|4|1|4|3
2021-06-05 23:40:00|240|LegatAbyssWalker|L|1|2|5|4
2021-06-05 23:41:00|240|LegatAbyssWalker|L|3|3|3|6
2021-06-05 23:41:00|240|LegatAbyssWalker|L|4|5|6|4
2021-06-06 00:24:00|240|WorldTeller|L|2|1|6|4
2021-06-06 00:24:00|240|WorldTeller|W|1|6|2|4
2021-06-06 00:24:00|240|WorldTeller|W|2|4|2|1
2021-06-06 00:24:00|10|Hive Mind|L|2|1|2|3
2021-06-06 00:24:00|240|WorldTeller|L|4|3|4|4
2021-06-06 00:25:00|240|WorldTeller|W|6|3|3|5
2021-06-06 00:25:00|240|WorldTeller|L|2|2|5|1
2021-06-06 00:25:00|240|WorldTeller|L|2|3|6|6
2021-06-06 00:25:00|240|WorldTeller|W|6|6|0|0
2021-06-06 00:25:00|240|WorldTeller|L|3|5|6|5
2021-06-06 00:25:00|240|Cefqrn|L|2|2|2|6
2021-06-06 00:26:00|240|WorldTeller|W|6|5|5|4
2021-06-06 00:26:00|240|Cefqrn|W|2|4|1|1
2021-06-06 00:26:00|240|WorldTeller|W|3|6|1|4
2021-06-06 00:26:00|240|Cefqrn|L|2|3|6|5
2021-06-06 00:26:00|240|Cefqrn|L|3|1|2|5
2021-06-06 00:27:00|240|Cefqrn|L|2|4|6|4
2021-06-06 00:27:00|1|TheEmeraldFalcon|L|5|2|4|6
2021-06-06 00:27:00|240|WorldTeller|L|1|2|1|4
2021-06-06 00:27:00|240|WorldTeller|W|2|5|1|2
2021-06-06 00:27:00|240|Cefqrn|L|1|2|5|6
2021-06-06 00:27:00|240|WorldTeller|L|4|1|5|6
2021-06-06 00:27:00|240|Cefqrn|W|4|5|2|5
2021-06-06 00:28:00|240|WorldTeller|W|6|5|2|2
2021-06-06 00:28:00|240|Cefqrn|W|4|5|3|5
2021-06-06 00:28:00|240|WorldTeller|W|5|5|3|1
2021-06-06 00:28:00|240|Cefqrn|W|6|1|2|3
2021-06-06 00:28:00|240|WorldTeller|W|5|3|2|4
2021-06-06 00:28:00|240|Cefqrn|L|1|4|5|1
2021-06-06 00:28:00|240|Cefqrn|W|6|5|1|3
2021-06-06 00:28:00|240|WorldTeller|L|2|6|5|4
2021-06-06 00:28:00|240|Cefqrn|W|2|5|5|1
2021-06-06 00:28:00|240|WorldTeller|L|1|1|3|4
2021-06-06 00:29:00|240|WorldTeller|L|1|3|4|1
2021-06-06 00:29:00|240|Cefqrn|L|4|4|5|4
2021-06-06 00:29:00|240|WorldTeller|W|5|6|2|1
2021-06-06 00:29:00|240|Cefqrn|L|1|3|6|6
2021-06-06 00:29:00|240|WorldTeller|W|2|6|2|5
2021-06-06 00:29:00|240|Cefqrn|W|5|5|3|4
2021-06-06 00:29:00|240|WorldTeller|W|4|5|1|5
2021-06-06 00:29:00|240|Cefqrn|L|5|2|6|5
2021-06-06 00:30:00|240|WorldTeller|L|6|2|5|6
2021-06-06 00:30:00|240|Cefqrn|L|2|2|4|6
2021-06-06 00:30:00|240|WorldTeller|L|1|3|1|4
2021-06-06 00:30:00|240|Cefqrn|W|3|5|4|3
2021-06-06 00:30:00|240|WorldTeller|W|4|2|2|2
2021-06-06 00:30:00|240|WorldTeller|W|3|2|3|1
2021-06-06 00:30:00|240|WorldTeller|L|5|3|5|4
2021-06-06 00:31:00|240|Cefqrn|W|4|4|3|2
2021-06-06 00:31:00|240|WorldTeller|W|5|5|2|2
2021-06-06 00:31:00|240|Cefqrn|D|3|4|5|2
2021-06-06 00:31:00|240|WorldTeller|W|6|3|2|2
2021-06-06 00:31:00|240|Cefqrn|L|3|1|1|6
2021-06-06 00:31:00|240|WorldTeller|D|2|4|1|5
2021-06-06 00:31:00|240|Cefqrn|L|6|1|5|4
2021-06-06 00:31:00|240|WorldTeller|L|2|2|4|2
2021-06-06 00:31:00|240|Cefqrn|W|6|5|1|6
2021-06-06 00:31:00|240|WorldTeller|L|4|1|2|4
2021-06-06 00:31:00|240|Cefqrn|W|4|3|1|1
2021-06-06 00:32:00|240|WorldTeller|D|4|2|2|4
2021-06-06 00:32:00|240|Cefqrn|L|5|4|5|6
2021-06-06 00:32:00|240|WorldTeller|W|1|6|1|1
2021-06-06 00:32:00|240|Cefqrn|L|2|3|6|2
2021-06-06 00:32:00|240|WorldTeller|W|6|5|6|3
2021-06-06 00:32:00|240|Cefqrn|L|2|3|6|2
2021-06-06 00:32:00|240|WorldTeller|W|5|2|3|3
2021-06-06 00:32:00|240|Cefqrn|D|1|4|4|1
2021-06-06 00:33:00|240|Cefqrn|L|4|2|3|6
2021-06-06 00:33:00|240|WorldTeller|W|3|4|1|5
2021-06-06 00:33:00|240|Cefqrn|W|2|6|3|1
2021-06-06 00:33:00|240|WorldTeller|W|6|4|6|2
2021-06-06 00:33:00|240|Cefqrn|L|1|1|5|1
2021-06-06 00:33:00|240|Cefqrn|D|3|3|5|1
2021-06-06 00:33:00|240|Cefqrn|W|4|3|3|2
2021-06-06 00:34:00|240|Cefqrn|W|4|4|5|1
2021-06-06 00:34:00|240|Cefqrn|L|1|1|6|1
2021-06-06 00:34:00|240|Cefqrn|L|2|3|5|3
2021-06-06 00:35:00|240|Cefqrn|L|4|1|5|1
2021-06-06 00:35:00|240|Cefqrn|L|4|5|6|5
2021-06-06 01:28:00|163|WorldTeller|L|4|3|5|5
2021-06-06 02:47:00|240|Binkiklou|D|4|4|3|5
2021-06-06 02:48:00|240|Binkiklou|W|3|4|1|2
2021-06-06 02:49:00|100|Binkiklou|L|3|2|3|4
2021-06-06 02:49:00|100|Binkiklou|L|3|1|2|6
2021-06-06 02:50:00|240|Binkiklou|L|4|1|3|4
2021-06-06 02:50:00|240|Binkiklou|L|2|4|6|1
2021-06-06 02:50:00|240|Binkiklou|L|1|2|3|1
2021-06-06 02:51:00|240|Binkiklou|W|3|6|4|4
2021-06-06 02:51:00|120|Binkiklou|L|1|6|6|4
2021-06-06 02:51:00|60|Binkiklou|L|1|3|3|4
2021-06-06 02:51:00|240|Binkiklou|L|1|5|2|6
2021-06-06 02:52:00|240|Binkiklou|W|3|4|5|1
2021-06-06 02:52:00|240|Binkiklou|W|4|6|4|5
2021-06-06 02:52:00|120|Binkiklou|W|4|5|2|5
2021-06-06 02:52:00|10|Binkiklou|L|6|3|5|5
2021-06-06 02:53:00|120|Binkiklou|L|3|2|5|4
2021-06-06 02:53:00|192|Binkiklou|L|3|6|6|5
2021-06-06 02:54:00|115|Binkiklou|W|6|3|3|4
2021-06-06 03:36:00|240|WorldTeller|W|3|5|1|4
2021-06-06 03:37:00|110|WorldTeller|L|2|3|2|5
2021-06-06 03:43:00|240|LegatAbyssWalker|L|6|2|3|6
2021-06-06 03:43:00|240|LegatAbyssWalker|W|6|1|2|4
2021-06-06 03:43:00|240|LegatAbyssWalker|W|3|4|1|3
2021-06-06 03:43:00|240|LegatAbyssWalker|W|5|6|2|4
2021-06-06 03:44:00|240|LegatAbyssWalker|W|4|3|1|5
2021-06-06 03:44:00|240|LegatAbyssWalker|L|2|5|6|5
2021-06-06 03:44:00|240|LegatAbyssWalker|L|4|3|5|4
2021-06-06 03:44:00|240|LegatAbyssWalker|W|5|4|3|1
2021-06-06 03:44:00|240|LegatAbyssWalker|L|3|6|6|5
2021-06-06 03:44:00|240|LegatAbyssWalker|W|3|4|3|2
2021-06-06 03:44:00|240|LegatAbyssWalker|L|1|2|6|4
2021-06-06 03:45:00|240|LegatAbyssWalker|L|5|1|6|3
2021-06-06 03:45:00|240|LegatAbyssWalker|L|3|1|3|6
2021-06-06 03:45:00|240|LegatAbyssWalker|L|1|6|6|4
2021-06-06 03:45:00|240|LegatAbyssWalker|L|2|5|5|4
2021-06-06 03:46:00|240|LegatAbyssWalker|L|3|3|2|6
2021-06-06 03:59:00|240|Binkiklou|L|4|4|3|6
2021-06-06 05:13:00|240|Binkiklou|L|2|4|6|5
2021-06-06 05:13:00|240|Binkiklou|L|2|5|4|6
2021-06-06 05:13:00|240|Binkiklou|L|1|1|6|2
2021-06-06 12:11:00|228|WorldTeller|W|5|4|2|3
2021-06-06 12:53:00|240|swr|L|4|2|3|6
2021-06-06 14:09:00|231|WorldTeller|L|1|2|3|1
2021-06-06 15:05:00|20|TheEmeraldFalcon|L|2|3|6|3
2021-06-06 15:05:00|10|TheEmeraldFalcon|L|2|1|5|6
2021-06-06 15:18:00|219|WorldTeller|W|4|2|3|1
2021-06-06 15:30:00|240|moonsheep|D|4|4|4|4
2021-06-06 15:37:00|240|Benjaniniooo|L|3|2|4|6
2021-06-06 15:46:00|120|WorldTeller|W|5|1|1|4
2021-06-06 15:47:00|240|WorldTeller|W|2|6|2|3
2021-06-06 15:47:00|240|WorldTeller|L|2|1|3|6
2021-06-06 15:47:00|240|WorldTeller|W|1|4|1|1
2021-06-06 15:47:00|240|moonsheep|W|6|3|2|3
2021-06-06 15:47:00|240|WorldTeller|W|1|6|1|3
2021-06-06 15:47:00|240|moonsheep|W|2|3|1|3
2021-06-06 15:48:00|240|WorldTeller|L|5|1|4|5
2021-06-06 15:48:00|240|moonsheep|W|4|5|1|5
2021-06-06 15:48:00|240|WorldTeller|W|3|3|1|2
2021-06-06 15:48:00|240|moonsheep|L|4|6|5|6
2021-06-06 15:48:00|240|WorldTeller|L|2|4|6|1
2021-06-06 15:48:00|240|moonsheep|W|2|5|2|2
2021-06-06 15:48:00|240|WorldTeller|L|1|5|2|5
2021-06-06 15:48:00|240|moonsheep|W|2|2|2|1
2021-06-06 15:49:00|240|WorldTeller|L|2|1|5|6
2021-06-06 15:49:00|240|moonsheep|W|1|6|2|3
2021-06-06 15:49:00|240|WorldTeller|L|3|2|2|4
2021-06-06 15:49:00|240|WorldTeller|W|4|2|2|1
2021-06-06 15:49:00|240|WorldTeller|D|6|4|5|5
2021-06-06 15:49:00|240|WorldTeller|L|2|1|4|3
2021-06-06 15:50:00|240|moonsheep|W|3|5|1|2
2021-06-06 15:50:00|240|WorldTeller|L|1|4|6|4
2021-06-06 15:50:00|240|WorldTeller|W|6|6|0|0
2021-06-06 15:50:00|240|WorldTeller|L|6|1|6|6
2021-06-06 15:51:00|240|WorldTeller|L|2|2|2|5
2021-06-06 15:51:00|240|Ascended|L|6|3|6|5
2021-06-06 15:51:00|240|WorldTeller|L|4|2|4|3
2021-06-06 15:51:00|240|WorldTeller|L|1|2|3|2
2021-06-06 15:51:00|240|WorldTeller|L|5|4|6|5
2021-06-06 15:51:00|240|WorldTeller|L|1|2|3|2
2021-06-06 15:52:00|240|WorldTeller|W|6|4|3|1
2021-06-06 15:52:00|240|WorldTeller|L|1|4|6|1
2021-06-06 15:52:00|240|moonsheep|W|4|6|1|5
2021-06-06 15:52:00|240|WorldTeller|W|3|4|3|3
2021-06-06 15:52:00|240|WorldTeller|D|4|4|6|2
2021-06-06 15:52:00|240|WorldTeller|L|5|2|4|5
2021-06-06 15:53:00|240|WorldTeller|L|2|4|6|4
2021-06-06 15:53:00|240|WorldTeller|L|1|1|4|5
2021-06-06 15:53:00|240|WorldTeller|W|4|5|2|6
2021-06-06 15:53:00|240|WorldTeller|L|6|1|4|5
2021-06-06 15:53:00|240|WorldTeller|L|1|5|4|6
2021-06-06 15:54:00|240|WorldTeller|L|1|2|4|6
2021-06-06 15:54:00|240|WorldTeller|W|5|4|6|1
2021-06-06 15:54:00|240|WorldTeller|L|4|1|5|1
2021-06-06 15:54:00|240|WorldTeller|W|4|6|3|3
2021-06-06 15:54:00|240|WorldTeller|L|6|2|6|5
2021-06-06 15:55:00|240|Ascended|W|5|4|6|2
2021-06-06 15:55:00|240|WorldTeller|L|1|3|3|4
2021-06-06 15:55:00|240|WorldTeller|L|1|2|5|2
2021-06-06 15:55:00|240|WorldTeller|W|5|4|2|1
2021-06-06 15:55:00|240|WorldTeller|W|5|6|6|2
2021-06-06 15:55:00|240|WorldTeller|L|4|2|6|3
2021-06-06 15:56:00|240|WorldTeller|W|5|3|4|2
2021-06-06 15:56:00|240|WorldTeller|L|2|1|4|6
2021-06-06 15:56:00|240|WorldTeller|W|6|3|2|1
2021-06-06 15:56:00|240|WorldTeller|W|3|4|2|4
2021-06-06 15:57:00|240|Binkiklou|L|3|4|2|6
2021-06-06 15:57:00|240|WorldTeller|L|4|2|5|6
2021-06-06 15:57:00|240|Ascended|L|5|1|4|3
2021-06-06 15:57:00|10|Binkiklou|L|2|5|2|6
2021-06-06 15:57:00|240|WorldTeller|L|6|4|6|6
2021-06-06 15:57:00|10|Binkiklou|L|1|3|5|3
2021-06-06 15:57:00|240|WorldTeller|L|1|1|3|4
2021-06-06 15:57:00|10|Binkiklou|L|2|2|5|3
2021-06-06 15:57:00|240|WorldTeller|L|5|1|4|6
2021-06-06 15:58:00|230|WorldTeller|W|4|4|5|2
2021-06-06 15:58:00|240|WorldTeller|W|4|6|3|6
2021-06-06 15:58:00|240|WorldTeller|L|3|1|5|2
2021-06-06 15:58:00|240|WorldTeller|L|2|6|4|6
2021-06-06 15:59:00|240|WorldTeller|W|5|1|2|3
2021-06-06 15:59:00|240|WorldTeller|W|4|6|3|3
2021-06-06 15:59:00|240|Binkiklou|L|1|2|2|2
2021-06-06 15:59:00|240|WorldTeller|W|5|5|3|5
2021-06-06 15:59:00|240|WorldTeller|L|5|3|6|6
2021-06-06 15:59:00|240|Binkiklou|L|2|2|1|6
2021-06-06 15:59:00|240|WorldTeller|W|3|6|2|1
2021-06-06 16:00:00|240|WorldTeller|L|1|3|3|6
2021-06-06 16:00:00|240|Binkiklou|L|1|4|5|3
2021-06-06 16:00:00|240|bag|W|6|2|1|4
2021-06-06 16:00:00|240|WorldTeller|W|6|6|0|0
2021-06-06 16:00:00|240|WorldTeller|L|4|2|2|6
2021-06-06 16:00:00|240|Binkiklou|L|3|2|3|6
2021-06-06 16:00:00|240|WorldTeller|L|5|1|3|5
2021-06-06 16:00:00|240|WorldTeller|L|1|5|6|1
2021-06-06 16:01:00|240|WorldTeller|W|5|4|1|6
2021-06-06 16:01:00|240|Binkiklou|W|2|6|2|1
2021-06-06 16:01:00|240|WorldTeller|W|4|4|1|3
2021-06-06 16:01:00|240|Binkiklou|L|4|5|5|5
2021-06-06 16:01:00|240|WorldTeller|W|5|2|1|2
2021-06-06 16:01:00|240|WorldTeller|W|2|6|2|4
2021-06-06 16:01:00|240|Binkiklou|D|2|1|1|2
2021-06-06 16:01:00|240|WorldTeller|W|5|3|1|5
2021-06-06 16:02:00|240|WorldTeller|W|4|3|3|1
2021-06-06 16:02:00|240|WorldTeller|L|1|2|4|1
2021-06-06 16:02:00|240|Binkiklou|D|5|2|6|1
2021-06-06 16:02:00|240|WorldTeller|W|5|3|4|2
2021-06-06 16:02:00|240|WorldTeller|L|2|2|3|6
2021-06-06 16:03:00|240|WorldTeller|D|3|3|2|4
2021-06-06 16:03:00|240|Binkiklou|W|1|6|1|4
2021-06-06 16:03:00|240|WorldTeller|D|1|6|3|4
2021-06-06 16:03:00|120|Binkiklou|D|2|6|4|4
2021-06-06 16:03:00|240|WorldTeller|W|1|6|5|1
2021-06-06 16:03:00|120|Binkiklou|L|2|5|5|5
2021-06-06 16:03:00|240|WorldTeller|W|4|6|6|2
2021-06-06 16:04:00|240|WorldTeller|D|3|2|3|2
2021-06-06 16:04:00|240|Ascended|W|5|5|4|1
2021-06-06 16:04:00|240|Ascended|D|6|3|6|3
2021-06-06 16:04:00|240|WorldTeller|W|2|6|5|1
2021-06-06 16:04:00|150|Binkiklou|D|6|2|3|5
2021-06-06 16:04:00|240|Ascended|L|2|3|2|5
2021-06-06 16:04:00|240|WorldTeller|L|2|1|3|3
2021-06-06 16:04:00|240|WorldTeller|W|3|5|5|1
2021-06-06 16:04:00|240|WorldTeller|L|2|1|1|3
2021-06-06 16:05:00|240|WorldTeller|D|5|2|3|4
2021-06-06 16:05:00|240|WorldTeller|L|4|5|4|6
2021-06-06 16:05:00|240|WorldTeller|W|4|4|3|2
2021-06-06 16:05:00|240|WorldTeller|L|1|3|6|1
2021-06-06 16:05:00|240|WorldTeller|L|3|2|3|3
2021-06-06 16:06:00|240|Binkiklou|L|1|6|3|6
2021-06-06 16:06:00|240|WorldTeller|L|3|4|3|5
2021-06-06 16:06:00|240|Binkiklou|D|2|5|4|3
2021-06-06 16:06:00|230|WorldTeller|L|5|2|2|6
2021-06-06 16:06:00|240|WorldTeller|D|4|4|3|5
2021-06-06 16:06:00|240|WorldTeller|D|5|5|6|4
2021-06-06 16:07:00|240|Binkiklou|W|1|6|1|5
2021-06-06 16:07:00|230|WorldTeller|W|2|5|2|1
2021-06-06 16:07:00|120|Binkiklou|L|5|2|3|5
2021-06-06 16:07:00|240|WorldTeller|W|5|3|1|5
2021-06-06 16:07:00|120|Binkiklou|L|6|2|5|4
2021-06-06 16:07:00|240|WorldTeller|W|4|6|2|1
2021-06-06 16:07:00|60|Binkiklou|L|4|2|6|1
2021-06-06 16:07:00|240|WorldTeller|L|3|6|6|6
2021-06-06 16:07:00|30|Binkiklou|D|4|4|6|2
2021-06-06 16:07:00|240|WorldTeller|W|6|3|1|1
2021-06-06 16:08:00|20|Binkiklou|W|6|2|1|4
2021-06-06 16:08:00|40|Binkiklou|L|2|5|4|6
2021-06-06 16:08:00|30|Binkiklou|W|1|6|1|3
2021-06-06 16:08:00|240|WorldTeller|L|4|1|4|6
2021-06-06 16:08:00|240|Binkiklou|W|4|3|5|1
2021-06-06 16:08:00|240|WorldTeller|D|5|2|4|3
2021-06-06 16:09:00|120|Binkiklou|W|6|5|1|4
2021-06-06 16:09:00|240|WorldTeller|L|2|4|5|4
2021-06-06 16:09:00|240|Binkiklou|D|2|6|6|2
2021-06-06 16:09:00|240|WorldTeller|L|4|4|6|4
2021-06-06 16:09:00|240|Binkiklou|L|4|2|5|6
2021-06-06 16:09:00|240|WorldTeller|L|1|1|4|6
2021-06-06 16:09:00|1|Binkiklou|W|5|4|3|2
2021-06-06 16:09:00|240|WorldTeller|W|6|4|2|5
2021-06-06 16:09:00|240|Binkiklou|W|1|4|1|2
2021-06-06 16:09:00|240|WorldTeller|W|5|5|3|1
2021-06-06 16:10:00|50|Binkiklou|W|2|5|3|1
2021-06-06 16:10:00|240|WorldTeller|W|5|6|3|1
2021-06-06 16:10:00|240|WorldTeller|L|4|1|5|3
2021-06-06 16:10:00|240|WorldTeller|L|5|1|1|6
2021-06-06 16:10:00|240|WorldTeller|W|3|4|5|1
2021-06-06 16:10:00|3|Binkiklou|W|6|1|1|2
2021-06-06 16:10:00|240|WorldTeller|W|5|6|2|3
2021-06-06 16:11:00|240|Binkiklou|L|3|1|5|3
2021-06-06 16:11:00|240|WorldTeller|L|4|1|5|5
2021-06-06 16:11:00|240|WorldTeller|W|4|3|1|4
2021-06-06 16:11:00|240|WorldTeller|W|2|6|1|4
2021-06-06 16:11:00|240|WorldTeller|L|4|2|6|2
2021-06-06 16:11:00|240|WorldTeller|W|6|3|3|5
2021-06-06 16:11:00|146|Binkiklou|L|1|5|4|5
2021-06-06 16:12:00|240|WorldTeller|W|5|4|2|1
2021-06-06 16:12:00|240|WorldTeller|L|2|4|6|5
2021-06-06 16:12:00|240|WorldTeller|L|1|2|4|6
2021-06-06 16:12:00|240|WorldTeller|W|6|6|0|0
2021-06-06 16:12:00|240|Binkiklou|L|1|2|6|4
2021-06-06 16:12:00|240|Binkiklou|D|2|6|5|3
2021-06-06 16:12:00|240|WorldTeller|L|1|4|6|4
2021-06-06 16:12:00|240|Binkiklou|W|5|2|4|1
2021-06-06 16:12:00|240|WorldTeller|W|1|6|1|1
2021-06-06 16:13:00|240|WorldTeller|W|6|3|1|3
2021-06-06 16:13:00|240|WorldTeller|W|6|3|1|3
2021-06-06 16:13:00|240|WorldTeller|L|2|1|3|3
2021-06-06 16:13:00|240|WorldTeller|W|4|5|6|2
2021-06-06 16:14:00|240|Binkiklou|W|3|6|3|3
2021-06-06 16:14:00|240|WorldTeller|L|4|1|5|6
2021-06-06 16:14:00|240|WorldTeller|L|4|2|4|4
2021-06-06 16:14:00|240|Binkiklou|W|4|5|2|5
2021-06-06 16:14:00|240|WorldTeller|L|3|4|6|4
2021-06-06 16:14:00|240|WorldTeller|L|1|3|3|3
2021-06-06 16:14:00|240|WorldTeller|L|2|2|4|5
2021-06-06 16:15:00|240|WorldTeller|W|6|3|1|3
2021-06-06 16:15:00|240|WorldTeller|L|2|3|5|3
2021-06-06 16:15:00|240|WorldTeller|W|6|4|2|3
2021-06-06 16:15:00|240|WorldTeller|W|6|5|2|2
2021-06-06 16:15:00|240|WorldTeller|W|4|6|3|2
2021-06-06 16:16:00|240|WorldTeller|W|4|5|4|1
2021-06-06 16:16:00|240|WorldTeller|W|3|5|4|1
2021-06-06 16:17:00|240|Binkiklou|D|5|3|2|6
2021-06-06 16:19:00|240|Binkiklou|L|3|5|5|4
2021-06-06 16:19:00|60|Ascended|W|4|3|3|3
2021-06-06 16:19:00|240|Binkiklou|L|4|5|6|6
2021-06-06 16:19:00|60|Ascended|L|2|3|3|5
2021-06-06 16:20:00|60|Ascended|W|5|3|1|3
2021-06-06 16:20:00|240|Binkiklou|D|5|5|4|6
2021-06-06 16:20:00|60|Ascended|L|4|2|6|6
2021-06-06 16:20:00|240|Binkiklou|L|1|1|2|3
2021-06-06 16:20:00|240|Binkiklou|L|1|2|3|1
2021-06-06 16:21:00|240|Binkiklou|W|6|6|0|0
2021-06-06 16:21:00|240|Binkiklou|W|3|6|4|3
2021-06-06 16:21:00|100|Binkiklou|L|1|4|6|4
2021-06-06 16:33:00|240|Binkiklou|W|3|5|3|3
2021-06-06 16:34:00|120|Binkiklou|W|3|4|2|2
2021-06-06 16:35:00|240|Binkiklou|L|1|4|5|4
2021-06-06 16:39:00|240|swr|L|6|1|6|3
2021-06-06 16:39:00|240|swr|W|5|5|3|1
2021-06-06 16:40:00|240|swr|W|5|5|2|2
2021-06-06 16:40:00|240|swr|W|6|6|0|0
2021-06-06 16:40:00|240|swr|W|1|6|3|1
2021-06-06 16:41:00|240|swr|W|3|4|1|4
2021-06-06 16:41:00|240|swr|L|1|3|3|4
2021-06-06 16:41:00|240|swr|L|6|1|5|5
2021-06-06 16:42:00|240|swr|W|3|6|5|1
2021-06-06 16:42:00|240|swr|L|1|1|4|3
2021-06-06 16:43:00|240|swr|D|1|6|4|3
2021-06-06 16:43:00|240|swr|W|4|4|2|2
2021-06-06 16:43:00|240|swr|L|1|2|6|4
2021-06-06 16:43:00|240|swr|W|3|5|6|1
2021-06-06 16:43:00|240|WorldTeller|W|4|5|4|3
2021-06-06 16:43:00|240|swr|D|2|4|4|2
2021-06-06 16:43:00|240|WorldTeller|W|4|5|2|1
2021-06-06 16:43:00|240|swr|W|5|5|1|1
2021-06-06 16:43:00|240|WorldTeller|L|5|4|6|6
2021-06-06 16:43:00|240|swr|W|1|6|3|3
2021-06-06 16:44:00|240|swr|W|6|5|4|2
2021-06-06 16:44:00|240|WorldTeller|W|4|5|4|1
2021-06-06 16:44:00|240|swr|D|3|1|2|2
2021-06-06 16:44:00|240|WorldTeller|W|3|4|2|1
2021-06-06 16:44:00|240|swr|L|3|2|5|3
2021-06-06 16:44:00|240|WorldTeller|L|1|5|1|6
2021-06-06 16:44:00|240|swr|L|4|1|3|3
2021-06-06 16:44:00|240|WorldTeller|L|3|2|1|5
2021-06-06 16:44:00|240|Binkiklou|W|4|5|2|4
2021-06-06 16:44:00|240|swr|W|4|6|4|4
2021-06-06 16:44:00|240|WorldTeller|L|4|4|5|4
2021-06-06 16:45:00|240|swr|L|4|3|5|3
2021-06-06 16:45:00|240|WorldTeller|W|4|3|1|5
2021-06-06 16:45:00|240|swr|L|3|5|6|4
2021-06-06 16:45:00|240|WorldTeller|L|4|1|4|4
2021-06-06 16:45:00|240|swr|D|5|1|3|3
2021-06-06 16:45:00|240|swr|W|5|1|1|2
2021-06-06 16:45:00|240|WorldTeller|W|5|4|3|2
2021-06-06 16:45:00|240|moonsheep|W|4|5|2|5
2021-06-06 16:45:00|240|swr|L|5|2|5|4
2021-06-06 16:45:00|240|WorldTeller|W|5|4|4|3
2021-06-06 16:46:00|240|moonsheep|W|1|4|1|1
2021-06-06 16:46:00|240|swr|L|1|4|4|2
2021-06-06 16:46:00|240|WorldTeller|L|4|2|4|3
2021-06-06 16:46:00|240|swr|W|6|5|1|6
2021-06-06 16:46:00|240|WorldTeller|L|1|1|2|3
2021-06-06 16:46:00|240|swr|W|3|5|5|2
2021-06-06 16:46:00|240|WorldTeller|L|3|2|3|6
2021-06-06 16:46:00|240|swr|W|5|4|1|1
2021-06-06 16:46:00|240|WorldTeller|W|5|5|2|5
2021-06-06 16:47:00|240|swr|W|6|6|0|0
2021-06-06 16:47:00|240|moonsheep|L|5|3|4|5
2021-06-06 16:47:00|240|swr|L|1|1|5|1
2021-06-06 16:47:00|240|WorldTeller|D|2|1|2|1
2021-06-06 16:47:00|240|moonsheep|L|1|1|2|6
2021-06-06 16:47:00|240|swr|L|1|4|4|6
2021-06-06 16:47:00|240|WorldTeller|W|4|5|5|1
2021-06-06 16:47:00|240|moonsheep|L|6|1|3|5
2021-06-06 16:47:00|240|Binkiklou|W|1|5|1|3
2021-06-06 16:47:00|240|swr|L|4|5|5|5
2021-06-06 16:47:00|240|WorldTeller|L|1|2|5|1
2021-06-06 16:48:00|240|swr|W|3|5|3|3
2021-06-06 16:47:00|240|moonsheep|L|2|1|4|6
2021-06-06 16:48:00|240|WorldTeller|D|3|4|5|2
2021-06-06 16:48:00|240|swr|L|1|5|6|3
